@RELATION sentiment
@ATTRIBUTE F1 REAL
@ATTRIBUTE F2 REAL
@ATTRIBUTE F3 REAL
@ATTRIBUTE F4 REAL
@ATTRIBUTE RESULT {0,1}

@DATA
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
5.16577,-0.19821,3.375,1,1
2.22059,-0.19821,1,1,1
1.55137,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.98338,-0.19821,1.5,1,1
0.59984,-0.19821,1.5,1,1
3.06994,-0.19821,3.375,1,1
1.22508,-0.19821,1.5,1,1
2.27695,-0.19821,1,1,1
1.48257,-0.19821,1.5,1,1
1.44828,-0.19821,1,1,1
1.37958,-0.19821,1,1,1
2.05215,-0.19821,3.375,1,1
0.78467,-0.19821,1,1,1
0.21734,-0.19821,1,1,1
2.55491,-0.19821,1.5,1,1
0.78034,-0.19821,1,1,1
1.75843,-0.19821,1,1,1
0.18605,-0.19821,1,1,1
0,-0.19821,1,1,1
1.26241,-0.19821,1.5,1,1
0.71692,-0.19821,1,1,1
0,-0.19821,1,1,1
0.59491,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.87957,-0.19821,2.25,1,1
1.69415,-0.19821,1.5,1,1
1.04195,-0.19821,1,1,1
1.06524,-0.19821,1.5,1,1
0,-0.19821,1,1,1
1.35782,-0.19821,2.25,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.25854,-0.19821,1,1,1
2.26637,-0.19821,2.25,1,1
0.59491,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.54687,-0.19821,3.375,1,1
1.28406,-0.19821,1,1,1
2.66674,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.66077,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
1.31984,-0.19821,1,1,1
0.80539,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.85956,-0.19821,1.5,1,1
0.65479,-0.19821,1,1,1
1.3259,-0.19821,1,1,1
0.61351,-0.19821,1,1,1
0.8818,-0.19821,1,1,1
2.41718,-0.19821,3.375,1,1
3.04771,-0.19821,1.5,1,1
2.58477,-0.19821,1,1,1
0.67593,-0.19821,1.5,1,1
1.07659,-0.19821,1.5,1,1
1.55118,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
0.76701,-0.19821,1.5,1,1
0.81272,-0.19821,1,1,1
1.61971,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.67593,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.65479,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
1.07483,-0.19821,2.25,1,1
0,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.76701,-0.19821,1,1,1
0.94304,-0.19821,2.25,1,1
1.33898,-0.19821,1,1,1
1.46791,-0.19821,1,1,1
0.77299,-0.19821,1.5,1,1
0.91499,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.89604,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
1.09654,-0.19821,2.25,1,1
0.76701,-0.19821,1,1,1
0.92207,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
0.65479,-0.19821,1,1,1
1.1578,-0.19821,1.5,1,1
